KEY_GAP_TIME_D8,MULTIPLE_KEYS_DOWN_D6,MOUSE_SPEED_D8,MOUSE_DIR_D8,MOUSE_GAP_D5,MOUSE_GAP_D4,MOUSE_SPEED_D4,MOUSE_DDIR_D2,MOUSE_SPEED_D4,MOUSE_GAP_D9,KEY_COUNT,MULTIPLE_KEYS_UP_D1,KEY_TIME,KEY_TIME,MULTIPLE_KEYS_UP,MOUSE_GAP_D3,MANY_KEYS_BY_KEY_PRESSED,MOUSE_DIR_D5,MOUSE_DIR_D5,MOUSE_DIST_D6,GAP_SD,MOUSE_DIST_D5,MOUSE_DIST_D5,MOUSE_GAP_D3,KEY_TIME_D9,MOUSE_GAP_D1,MOUSE_SPEED_D5,MOUSE_DIR_D1,MULTIPLE_KEYS_DOWN,MULTIPLE_KEYS_UP_D7
0.891,2.0,91.934,222.007,0.085,0.067,0.0,0.036,0.0,11.098,596.0,0.0,0.1,0.1,0.0,0.004,0.599,129.316,129.316,1.0,244.182,0.0,0.0,0.004,0.106,0.001,0.0,35.227,1.0,2.0
0.956,2.0,91.934,222.007,0.085,0.067,0.0,0.035,0.0,11.098,610.0,0.0,0.1,0.1,0.0,0.037,0.608,129.316,129.316,1.0,241.436,0.0,0.0,0.037,0.106,0.001,0.0,35.227,2.0,2.0
0.956,2.0,91.934,222.007,0.085,0.067,0.0,0.035,0.0,11.336,624.0,0.0,0.1,0.1,0.0,0.007,0.615,129.316,129.316,1.0,238.683,0.0,0.0,0.007,0.106,0.001,0.0,35.227,2.0,2.0
0.926,2.0,82.108,236.434,0.085,0.068,0.0,0.037,0.0,11.098,642.0,0.0,0.1,0.1,0.0,0.007,0.623,129.316,129.316,1.0,235.186,0.0,0.0,0.007,0.106,0.001,0.0,35.227,1.0,2.0
0.956,2.0,82.108,236.434,0.085,0.067,0.0,0.037,0.0,11.098,652.0,0.0,0.1,0.1,2.0,0.007,0.629,129.316,129.316,1.0,233.359,0.0,0.0,0.007,0.106,0.001,0.0,35.227,1.0,2.0
0.97,2.0,82.108,226.106,0.085,0.067,0.0,0.039,0.0,11.336,666.0,0.0,0.1,0.1,0.0,0.004,0.626,92.822,92.822,1.0,230.958,0.0,0.0,0.004,0.106,0.001,0.0,35.227,3.0,2.0
0.97,2.0,81.018,236.434,0.085,0.068,0.0,0.039,0.0,11.098,679.0,0.0,0.1,0.1,1.0,0.004,0.614,129.316,129.316,1.0,228.63,0.0,0.0,0.004,0.106,0.001,0.0,35.227,2.0,2.0
0.97,2.0,81.018,236.434,0.085,0.068,0.0,0.039,0.0,11.098,695.0,0.0,0.1,0.1,0.0,0.004,0.613,129.316,129.316,1.0,226.042,0.0,0.0,0.004,0.106,0.001,0.0,35.227,2.0,2.0
0.97,2.0,81.018,236.434,0.083,0.067,0.0,0.038,0.0,11.336,712.0,0.0,0.1,0.1,0.0,0.004,0.621,129.316,129.316,1.0,223.302,0.0,0.0,0.004,0.106,0.001,0.0,35.227,2.0,2.0
0.97,2.0,81.018,236.434,0.083,0.067,0.0,0.042,0.0,11.336,723.0,0.0,0.1,0.1,0.0,0.004,0.627,129.316,129.316,1.0,221.504,0.0,0.0,0.004,0.106,0.001,0.0,35.227,1.0,2.0
0.993,2.0,76.453,236.434,0.083,0.067,0.0,0.042,0.0,11.336,739.0,0.0,0.1,0.1,0.0,0.004,0.635,129.316,129.316,1.0,219.148,0.0,0.0,0.004,0.106,0.001,0.0,35.227,2.0,2.0
1.007,2.0,75.855,236.434,0.083,0.067,0.0,0.047,0.0,11.336,754.0,0.0,0.1,0.1,0.0,0.004,0.642,129.316,129.316,1.0,216.938,0.0,0.0,0.004,0.106,0.001,0.0,35.399,2.0,2.0
1.007,2.0,75.855,233.344,0.083,0.067,0.0,0.045,0.0,11.336,773.0,0.0,0.1,0.1,1.0,0.004,0.649,129.316,129.316,1.0,214.302,0.0,0.0,0.004,0.106,0.001,0.0,35.399,2.0,2.0
1.007,2.0,75.855,233.344,0.083,0.067,0.0,0.049,0.0,11.336,789.0,0.0,0.1,0.1,1.0,0.004,0.657,129.316,129.316,1.0,212.098,0.0,0.0,0.004,0.106,0.001,0.0,35.399,2.0,2.0
0.97,2.0,75.855,233.344,0.083,0.068,0.0,0.048,0.0,11.336,802.0,0.0,0.1,0.1,0.0,0.006,0.662,129.316,129.316,1.0,210.291,0.0,0.0,0.006,0.106,0.001,0.0,35.399,1.0,2.0
1.007,2.0,75.855,233.344,0.083,0.068,0.0,0.048,0.0,11.336,817.0,0.0,0.1,0.1,0.0,0.006,0.668,129.316,129.316,1.0,208.4,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.007,2.0,75.855,236.434,0.081,0.067,0.0,0.05,0.0,11.336,832.0,0.0,0.1,0.1,1.0,0.006,0.672,129.316,129.316,1.0,206.435,0.0,0.0,0.006,0.106,0.001,0.0,35.399,1.0,2.0
1.05,2.0,75.855,236.434,0.081,0.067,0.0,0.05,0.0,11.336,847.0,0.0,0.1,0.1,0.0,0.034,0.678,129.316,129.316,1.0,204.645,0.0,0.0,0.034,0.106,0.001,0.0,35.399,2.0,2.0
1.05,2.0,75.855,236.434,0.081,0.067,0.0,0.05,0.0,11.336,863.0,0.0,0.1,0.1,0.0,0.006,0.681,129.316,129.316,1.0,202.724,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.07,2.0,75.855,236.434,0.081,0.067,0.0,0.05,0.0,11.336,877.0,0.0,0.0,0.0,0.0,0.006,0.685,129.316,129.316,1.0,201.086,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.07,2.0,75.855,236.434,0.081,0.067,0.0,0.053,0.0,11.336,891.0,0.0,0.3,0.3,0.0,0.034,0.689,129.316,129.316,1.0,199.487,0.0,0.0,0.034,0.106,0.001,0.0,35.399,2.0,2.0
1.07,2.0,75.855,236.434,0.081,0.067,0.0,0.053,0.0,11.336,900.0,0.0,0.1,0.1,0.0,0.034,0.691,121.608,121.608,1.0,198.479,0.0,0.0,0.034,0.106,0.001,0.0,35.399,2.0,2.0
1.07,2.0,75.855,236.434,0.082,0.067,0.0,0.054,0.0,11.336,917.0,0.0,0.3,0.3,2.0,0.034,0.696,121.608,121.608,1.0,196.617,0.0,0.0,0.034,0.106,0.001,0.0,35.399,2.0,2.0
1.07,2.0,75.855,236.434,0.082,0.067,0.0,0.054,0.0,11.336,939.0,0.0,0.1,0.1,0.0,0.034,0.701,121.608,121.608,1.0,194.23,0.0,0.0,0.034,0.106,0.001,0.0,35.399,1.0,2.0
1.07,2.0,75.849,244.96,0.081,0.067,0.0,0.054,0.0,11.336,948.0,0.0,0.1,0.1,0.0,0.006,0.704,129.316,129.316,1.0,193.351,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.095,2.0,75.849,244.96,0.081,0.067,0.0,0.054,0.0,11.336,954.0,0.0,0.1,0.1,0.0,0.006,0.705,129.316,129.316,1.0,192.737,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.113,2.0,75.855,236.434,0.081,0.068,0.0,0.052,0.0,11.336,969.0,0.0,0.1,0.1,0.0,0.006,0.708,129.316,129.316,1.0,191.279,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.113,2.0,75.849,236.434,0.081,0.068,0.0,0.052,0.0,11.336,978.0,0.0,0.1,0.1,0.0,0.006,0.71,121.608,121.608,1.0,190.39,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.113,2.0,75.849,244.841,0.081,0.067,0.0,0.051,0.0,11.637,993.0,0.0,0.1,0.1,0.0,0.006,0.713,121.608,121.608,1.0,188.935,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.113,2.0,75.849,236.434,0.078,0.068,0.0,0.051,0.0,11.637,998.0,0.0,0.1,0.1,0.0,0.006,0.714,121.608,121.608,1.0,188.458,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.113,2.0,75.849,236.434,0.081,0.068,0.0,0.052,0.0,11.637,1007.0,0.0,0.1,0.1,0.0,0.006,0.716,129.316,129.316,1.0,187.56,0.0,0.0,0.006,0.117,0.001,0.0,35.399,1.0,2.0
1.113,2.0,67.553,236.434,0.081,0.068,0.0,0.054,0.0,11.637,1015.0,0.0,0.1,0.1,0.0,0.006,0.718,121.608,121.608,1.0,186.815,0.0,0.0,0.006,0.106,0.001,0.0,35.399,1.0,2.0
1.113,2.0,75.849,236.434,0.081,0.068,0.0,0.054,0.0,11.637,1028.0,0.0,0.1,0.1,1.0,0.006,0.721,121.608,121.608,1.0,185.667,0.0,0.0,0.006,0.117,0.001,0.0,35.399,2.0,2.0
1.113,2.0,67.553,242.475,0.078,0.068,0.0,0.054,0.0,11.637,1037.0,0.0,0.1,0.1,0.0,0.006,0.723,109.767,109.767,1.0,184.854,0.0,0.0,0.006,0.106,0.001,0.0,35.399,2.0,2.0
1.113,2.0,75.849,242.475,0.078,0.068,0.0,0.053,0.0,11.637,1049.0,0.0,0.1,0.1,0.0,0.034,0.725,109.767,109.767,1.0,183.742,0.0,0.0,0.034,0.117,0.001,0.0,35.227,1.0,2.0
1.149,2.0,67.553,236.434,0.078,0.068,0.0,0.053,0.0,11.336,1061.0,0.0,0.1,0.1,0.0,0.006,0.729,109.767,109.767,1.0,182.736,0.0,0.0,0.006,0.117,0.001,0.0,35.227,2.0,2.0
1.149,2.0,75.849,236.434,0.08,0.068,0.0,0.051,0.0,11.336,1074.0,0.0,0.1,0.1,0.0,0.006,0.731,109.767,109.767,1.0,181.661,0.0,0.0,0.006,0.117,0.001,0.0,35.399,2.0,2.0
1.179,2.0,67.553,236.434,0.081,0.068,0.0,0.052,0.0,11.336,1085.0,0.0,0.1,0.1,0.0,0.006,0.733,109.767,109.767,1.0,180.731,0.0,0.0,0.006,0.117,0.001,0.0,35.227,2.0,2.0
1.149,2.0,67.553,236.434,0.08,0.068,0.0,0.053,0.0,11.637,1099.0,0.0,0.1,0.1,0.0,0.006,0.735,109.767,109.767,1.0,179.568,0.0,0.0,0.006,0.117,0.001,0.0,35.227,2.0,2.0
1.179,2.0,67.553,236.434,0.081,0.068,0.0,0.053,0.0,11.336,1110.0,0.0,0.1,0.1,2.0,0.006,0.738,109.767,109.767,1.0,178.629,0.0,0.0,0.006,0.117,0.001,0.0,35.227,1.0,2.0
1.179,2.0,67.553,236.434,0.081,0.068,0.0,0.051,0.0,11.336,1125.0,0.0,0.1,0.1,0.0,0.006,0.74,109.767,109.767,1.0,177.505,0.0,0.0,0.006,0.117,0.001,0.0,35.227,2.0,2.0
1.179,2.0,75.849,236.434,0.081,0.068,0.0,0.05,0.0,11.336,1134.0,0.0,0.1,0.1,1.0,0.034,0.742,109.767,109.767,1.0,176.755,0.0,0.0,0.034,0.117,0.001,0.0,35.399,0.0,2.0
3.052,1.0,8.162,180.0,0.006,0.004,0.0,0.125,0.0,12.519,38.0,0.0,0.0,0.0,0.0,0.002,0.289,91.848,91.848,0.0,2.343,0.0,0.0,0.002,0.028,0.001,0.0,38.199,2.0,1.0
3.052,1.0,8.162,180.0,0.006,0.004,0.0,0.107,0.0,11.24,46.0,0.0,0.0,0.0,0.0,0.002,0.261,116.87,116.87,0.0,2.191,0.0,0.0,0.002,0.034,0.001,0.0,38.199,1.0,1.0
3.052,1.0,8.493,180.0,0.006,0.004,0.0,0.099,0.0,11.24,50.0,0.0,0.0,0.0,0.0,0.002,0.24,116.87,116.87,0.0,2.164,0.0,0.0,0.002,0.034,0.001,0.0,38.199,1.0,1.0
3.052,1.0,8.915,252.711,0.012,0.004,0.0,0.086,0.0,11.24,55.0,0.0,0.0,0.0,0.0,0.002,0.218,123.69,123.69,0.0,2.121,0.0,0.0,0.002,0.034,0.001,0.0,38.199,1.0,1.0
3.052,1.0,8.915,252.711,0.006,0.004,0.0,0.154,0.0,11.24,61.0,0.0,0.0,0.0,0.0,0.002,0.197,116.87,116.87,0.0,2.08,0.0,0.0,0.002,0.034,0.001,0.0,38.199,1.0,1.0
3.052,1.0,8.915,252.711,0.006,0.004,0.0,0.154,0.0,11.24,69.0,0.0,0.0,0.0,0.0,0.002,0.174,116.87,116.87,0.0,1.989,0.0,0.0,0.002,0.034,0.001,0.0,38.199,1.0,1.0
3.052,1.0,9.203,252.711,0.012,0.006,0.0,0.138,0.0,12.519,76.0,0.0,0.0,0.0,0.0,0.002,0.197,123.69,123.69,0.0,1.962,0.0,0.0,0.002,0.03,0.001,0.0,38.199,2.0,1.0
2.568,1.0,9.203,252.711,0.012,0.006,0.0,0.193,0.0,12.519,87.0,0.0,0.0,0.0,0.0,0.002,0.299,123.69,123.69,0.0,1.871,0.0,0.0,0.002,0.03,0.001,0.0,38.199,2.0,1.0
3.052,1.0,9.203,255.71,0.012,0.006,0.0,0.176,0.0,11.24,94.0,0.0,0.0,0.0,0.0,0.002,0.34,123.69,123.69,0.0,1.843,0.0,0.0,0.002,0.03,0.001,0.0,38.199,2.0,1.0
2.568,1.0,9.351,252.711,0.011,0.006,0.0,0.221,0.0,11.24,109.0,0.0,0.0,0.0,0.0,0.002,0.431,123.69,123.69,0.0,1.732,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.568,1.0,9.351,259.413,0.011,0.006,0.0,0.233,0.0,11.24,119.0,0.0,0.0,0.0,0.0,0.002,0.471,123.69,123.69,0.0,1.707,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.467,1.0,9.351,259.413,0.011,0.006,0.0,0.233,0.0,11.24,134.0,0.0,0.0,0.0,0.0,0.002,0.53,123.69,123.69,0.0,1.621,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.467,1.0,9.203,259.413,0.011,0.006,0.0,0.218,0.0,12.519,141.0,0.0,0.0,0.0,0.0,0.002,0.546,123.69,123.69,0.0,1.621,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.568,1.0,9.203,259.413,0.011,0.006,0.0,0.218,0.0,12.519,145.0,0.0,0.0,0.0,0.0,0.002,0.559,123.69,123.69,0.0,1.635,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.568,1.0,9.351,259.413,0.011,0.006,0.0,0.246,0.0,12.519,153.0,0.0,0.0,0.0,0.0,0.002,0.582,123.69,123.69,0.0,1.612,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.568,1.0,9.351,259.413,0.011,0.006,0.0,0.246,0.0,12.519,161.0,0.0,0.0,0.0,0.0,0.002,0.602,123.69,123.69,0.0,1.586,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.568,1.0,9.351,259.413,0.011,0.006,0.0,0.23,0.0,12.519,170.0,0.0,0.0,0.0,0.0,0.002,0.618,123.69,123.69,0.0,1.577,0.0,0.0,0.002,0.029,0.001,0.0,38.199,2.0,1.0
2.29,1.0,9.351,259.413,0.012,0.006,0.0,0.218,0.0,12.519,177.0,0.0,0.0,0.0,0.0,0.003,0.633,123.69,123.69,31.016,1.552,0.0,0.0,0.003,0.029,0.001,0.0,47.925,1.0,1.0
2.568,1.0,9.203,259.413,0.011,0.006,0.0,0.218,0.0,12.519,182.0,0.0,0.0,0.0,0.0,0.002,0.643,123.69,123.69,0.0,1.555,0.0,0.0,0.002,0.029,0.001,0.0,47.925,2.0,1.0
2.568,1.0,9.203,259.413,0.011,0.006,0.0,0.207,0.0,12.785,190.0,0.0,0.0,0.0,0.0,0.003,0.658,123.69,123.69,31.016,1.531,0.0,0.0,0.003,0.029,0.001,0.0,38.199,1.0,1.0
2.568,1.0,9.203,259.413,0.011,0.005,0.0,0.196,0.0,12.785,198.0,0.0,0.0,0.0,0.0,0.002,0.672,123.69,123.69,0.0,1.569,0.0,0.0,0.002,0.029,0.001,0.0,47.925,2.0,1.0
2.568,1.0,9.203,259.413,0.011,0.005,0.0,0.188,0.0,15.861,204.0,0.0,0.0,0.0,0.0,0.002,0.681,123.69,123.69,0.0,1.553,0.0,0.0,0.002,0.029,0.001,0.0,47.925,1.0,1.0
2.568,1.0,8.915,259.413,0.011,0.005,0.0,0.188,0.0,15.861,213.0,0.0,0.0,0.0,0.0,0.002,0.695,123.69,123.69,0.0,1.538,0.0,0.0,0.002,0.029,0.001,0.0,47.925,2.0,1.0
2.55,1.0,9.351,260.628,0.011,0.005,0.0,0.188,0.0,15.861,223.0,0.0,0.0,0.0,0.0,0.002,0.704,123.69,123.69,0.0,1.517,0.0,0.0,0.002,0.029,0.001,0.0,45.0,2.0,1.0
2.568,1.0,9.351,260.628,0.011,0.005,0.0,0.188,0.0,15.861,231.0,0.0,0.0,0.0,1.0,0.002,0.714,123.69,123.69,0.0,1.502,0.0,0.0,0.002,0.029,0.001,0.0,45.0,2.0,1.0
2.55,2.0,9.74,259.413,0.011,0.005,0.0,0.179,0.0,15.861,240.0,0.0,0.0,0.0,0.0,0.002,0.725,123.69,123.69,31.016,1.488,0.0,0.0,0.002,0.028,0.001,0.0,45.0,2.0,1.0
2.55,2.0,9.74,260.628,0.011,0.006,0.0,0.168,0.0,15.861,249.0,0.0,0.0,0.0,0.0,0.002,0.731,123.69,123.69,31.016,1.482,0.0,0.0,0.002,0.029,0.001,0.0,45.0,2.0,1.0
2.434,2.0,9.74,260.628,0.011,0.006,0.0,0.163,0.0,15.861,259.0,0.0,0.0,0.0,0.0,0.002,0.741,123.69,123.69,31.016,1.465,0.0,0.0,0.002,0.028,0.001,0.0,45.0,2.0,1.0
2.35,2.0,9.74,260.628,0.011,0.006,0.0,0.163,0.0,15.861,269.0,0.0,0.0,0.0,0.0,0.002,0.751,123.69,123.69,31.016,1.444,0.0,0.0,0.002,0.028,0.001,0.0,45.0,2.0,1.0
2.35,2.0,9.74,260.628,0.011,0.006,0.0,0.154,0.0,15.861,273.0,0.0,0.0,0.0,0.0,0.002,0.751,138.013,138.013,31.016,1.488,0.0,0.0,0.002,0.028,0.001,0.0,47.925,2.0,1.0
2.285,2.0,9.74,260.628,0.011,0.006,0.0,0.15,0.0,15.861,288.0,0.0,0.0,0.0,0.0,0.002,0.764,138.013,138.013,31.016,1.454,0.0,0.0,0.002,0.028,0.001,0.0,45.0,1.0,1.0
2.285,2.0,9.995,261.87,0.012,0.006,0.0,0.144,0.0,15.861,296.0,0.0,0.0,0.0,0.0,0.002,0.767,138.013,138.013,31.016,1.452,0.0,0.0,0.002,0.029,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.162,0.0,15.528,304.0,0.0,0.0,0.0,0.0,0.002,0.773,123.69,123.69,31.016,1.451,0.0,0.0,0.002,0.028,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.162,0.0,15.528,312.0,0.0,0.0,0.0,0.0,0.002,0.776,123.69,123.69,31.016,1.441,0.0,0.0,0.002,0.028,0.001,0.0,45.0,1.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.157,0.0,15.861,320.0,0.0,0.0,0.0,0.0,0.002,0.756,123.69,123.69,31.016,1.437,0.0,0.0,0.002,0.029,0.001,0.0,45.0,1.0,1.0
2.285,2.0,9.995,261.87,0.012,0.006,0.0,0.153,0.0,15.861,327.0,0.0,0.0,0.0,0.0,0.002,0.74,138.013,138.013,31.016,1.441,0.0,0.0,0.002,0.028,0.001,0.0,45.0,1.0,1.0
2.35,2.0,9.995,261.87,0.012,0.006,0.0,0.153,0.0,15.861,335.0,0.0,0.0,0.0,0.0,0.002,0.722,138.013,138.013,31.016,1.43,0.0,0.0,0.002,0.028,0.001,0.0,45.0,1.0,1.0
2.35,2.0,9.74,261.87,0.012,0.006,0.0,0.146,0.0,16.724,341.0,0.0,0.0,0.0,0.0,0.003,0.727,138.013,138.013,31.016,1.441,0.0,0.0,0.003,0.029,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.146,0.0,16.724,352.0,0.0,0.0,0.0,0.0,0.003,0.736,138.013,138.013,31.016,1.424,0.0,0.0,0.003,0.029,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.16,0.0,16.724,359.0,0.0,0.0,0.0,0.0,0.003,0.741,123.69,123.69,31.016,1.425,0.0,0.0,0.003,0.028,0.001,0.0,45.0,2.0,1.0
2.317,2.0,9.74,261.87,0.012,0.006,0.0,0.16,0.0,16.724,363.0,0.0,0.0,0.0,0.0,0.003,0.744,123.69,123.69,31.016,1.441,0.0,0.0,0.003,0.029,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.164,0.0,16.724,373.0,0.0,0.0,0.0,0.0,0.003,0.748,123.69,123.69,31.016,1.436,0.0,0.0,0.003,0.029,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.161,0.0,16.724,381.0,0.0,0.0,0.0,0.0,0.003,0.753,123.69,123.69,31.016,1.424,0.0,0.0,0.003,0.029,0.001,0.0,45.0,1.0,1.0
2.285,2.0,9.995,261.87,0.012,0.006,0.0,0.161,0.0,16.724,390.0,0.0,0.0,0.0,0.0,0.003,0.759,123.69,123.69,31.016,1.431,0.0,0.0,0.003,0.028,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.161,0.0,16.724,399.0,0.0,0.0,0.0,0.0,0.003,0.762,123.69,123.69,31.016,1.427,0.0,0.0,0.003,0.028,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.175,0.0,16.724,409.0,0.0,0.0,0.0,0.0,0.003,0.768,123.69,123.69,31.016,1.415,0.0,0.0,0.003,0.028,0.001,0.0,45.0,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.175,0.0,16.724,423.0,0.0,0.0,0.0,1.0,0.003,0.775,123.69,123.69,31.016,1.396,0.0,0.0,0.003,0.028,0.001,0.0,45.0,1.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.178,0.0,16.724,431.0,0.0,0.0,0.0,0.0,0.003,0.78,123.69,123.69,31.016,1.406,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.178,0.0,16.724,442.0,0.0,0.0,0.0,0.0,0.003,0.785,123.69,123.69,31.016,1.393,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.191,0.0,16.724,452.0,0.0,0.0,0.0,0.0,0.003,0.79,123.69,123.69,31.016,1.383,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.471,261.87,0.012,0.006,0.0,0.192,0.0,16.724,460.0,0.0,0.0,0.0,0.0,0.003,0.791,123.69,123.69,31.016,1.375,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.471,261.87,0.012,0.006,0.0,0.192,0.0,16.724,470.0,0.0,0.0,0.0,0.0,0.003,0.796,123.69,123.69,31.016,1.374,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.421,261.87,0.012,0.006,0.0,0.186,0.0,16.724,477.0,0.0,0.0,0.0,0.0,0.003,0.799,123.69,123.69,31.016,1.376,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.18,0.0,16.724,488.0,0.0,0.0,0.0,0.0,0.003,0.801,123.69,123.69,31.016,1.364,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.471,261.87,0.012,0.006,0.0,0.191,0.0,16.724,495.0,0.0,0.0,0.0,0.0,0.003,0.804,123.69,123.69,31.016,1.37,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.471,261.87,0.012,0.006,0.0,0.19,0.0,16.724,503.0,0.0,0.0,0.0,0.0,0.003,0.807,123.69,123.69,31.016,1.361,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.395,261.87,0.012,0.006,0.0,0.19,0.0,16.724,516.0,0.0,0.0,0.0,0.0,0.003,0.81,123.69,123.69,31.016,1.353,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.471,261.87,0.012,0.006,0.0,0.191,0.0,16.724,523.0,0.0,0.0,0.0,0.0,0.003,0.811,123.69,123.69,31.016,1.35,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.471,261.87,0.012,0.006,0.0,0.201,0.0,16.724,534.0,0.0,0.0,0.0,1.0,0.003,0.815,123.69,123.69,28.284,1.348,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.471,261.87,0.012,0.006,0.0,0.201,0.0,16.724,545.0,0.0,0.0,0.0,0.0,0.003,0.817,123.69,123.69,28.284,1.338,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.2,0.0,16.724,551.0,0.0,0.0,0.0,0.0,0.003,0.819,123.69,123.69,31.016,1.337,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.2,0.0,16.724,560.0,0.0,0.0,0.0,0.0,0.003,0.821,123.69,123.69,31.016,1.339,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.202,0.0,16.724,567.0,0.0,0.0,0.0,0.0,0.003,0.824,123.69,123.69,31.016,1.357,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.74,261.87,0.012,0.006,0.0,0.212,0.0,16.724,578.0,0.0,0.0,0.0,0.0,0.003,0.827,123.69,123.69,31.016,1.346,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.74,261.87,0.011,0.006,0.0,0.212,0.0,16.724,587.0,0.0,0.0,0.0,1.0,0.003,0.83,123.69,123.69,28.284,1.344,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.74,261.87,0.011,0.006,0.0,0.215,0.0,16.724,594.0,0.0,0.0,0.0,0.0,0.003,0.832,123.69,123.69,28.284,1.349,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.471,261.87,0.011,0.006,0.0,0.224,0.0,16.724,606.0,0.0,0.0,0.0,0.0,0.003,0.835,123.69,123.69,28.284,1.34,0.0,0.0,0.003,0.028,0.001,0.0,52.431,2.0,1.0
2.285,2.0,9.74,261.87,0.011,0.006,0.0,0.23,0.0,16.724,620.0,0.0,0.0,0.0,0.0,0.003,0.839,123.69,123.69,28.284,1.328,0.0,0.0,0.003,0.028,0.001,0.0,52.431,1.0,1.0
2.285,2.0,9.74,261.87,0.011,0.006,0.0,0.23,0.0,16.724,620.0,0.0,0.0,0.0,0.0,0.002,0.839,123.69,123.69,28.284,1.328,0.0,0.0,0.002,0.028,0.001,0.0,52.431,1.0,1.0
0.621,1.0,23.973,272.151,0.154,0.138,0.0,0.299,0.0,13.572,977.0,0.0,0.1,0.1,0.0,0.002,0.052,102.529,102.529,0.0,0.714,0.0,0.0,0.002,0.126,0.001,0.0,72.44,0.0,2.0
0.621,1.0,23.973,272.151,0.155,0.138,0.0,0.287,0.0,13.572,977.0,0.0,0.1,0.1,0.0,0.002,0.052,171.085,171.085,0.0,0.714,0.0,0.0,0.002,0.126,0.001,0.0,72.44,0.0,2.0
